# Funções extraídas de libfs14.so
# Endereço           | Nome Original                            | Nome Demangled
----------------------------------------------------------------------------------------------------
000000000015dc64   | _ZN4Game21loadingThreadFunctionEPv       | Game::loadingThreadFunction(void*)
000000000023a418   | oggpack_bits                             | oggpack_bits
00000000001c0e88   | _ZN9Matrix4x46lookAtERK7Vector3S2_S2_    | Matrix4x4::lookAt(Vector3 const&, Vector3 const&, Vector3 const&)
000000000020b0a4   | _ZN3Cki12BufferSource4readEPvi           | Cki::BufferSource::read(void*, int)
00000000001939f8   | _ZN14b2PolygonShapeD0Ev                  | b2PolygonShape::~b2PolygonShape()
000000000020b330   | _ZNK3Cki12BufferSource8isFailedEv        | Cki::BufferSource::isFailed() const
000000000020fc20   | _ZN3Cki10GraphSound9updateSubEv          | Cki::GraphSound::updateSub()
000000000011e670   | _ZN15AchievementInfoC2Ejjjjii16eScreenAlignment17eElementAlignmentii | AchievementInfo::AchievementInfo(unsigned int, unsigned int, unsigned int, unsigned int, int, int, eScreenAlignment, eElementAlignment, int, int)
0000000000286218   | __cxa_pure_virtual                       | __cxa_pure_virtual
00000000001781d8   | _ZN14MissionManager9getTargetERfS0_      | MissionManager::getTarget(float&, float&)
00000000001ae6e8   | _ZN26AndroidInAppPurchaseDevice18getRestoreResponseEv | AndroidInAppPurchaseDevice::getRestoreResponse()
0000000000120580   | _ZN16LanguageSelector6onPushEP16GUIInterfaceDesc | LanguageSelector::onPush(GUIInterfaceDesc*)
0000000000197f30   | _ZN7b2World4StepEfii                     | b2World::Step(float, int, int)
0000000000244b98   | _ZNSt6__ndk113basic_istreamIwNS_11char_traitsIwEEErsEPFRS3_S4_E | std::__ndk1::basic_istream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator>>(std::__ndk1::basic_istream<wchar_t, std::__ndk1::char_traits<wchar_t> >& (*)(std::__ndk1::basic_istream<wchar_t, std::__ndk1::char_traits<wchar_t> >&))
0000000000221570   | _ZN3Cki9AudioUtil7convertEPKiPsi         | Cki::AudioUtil::convert(int const*, short*, int)
000000000025c650   | _ZNKSt6__ndk18time_putIcNS_19ostreambuf_iteratorIcNS_11char_traitsIcEEEEE6do_putES4_RNS_8ios_baseEcPK2tmcc | std::__ndk1::time_put<char, std::__ndk1::ostreambuf_iterator<char, std::__ndk1::char_traits<char> > >::do_put(std::__ndk1::ostreambuf_iterator<char, std::__ndk1::char_traits<char> >, std::__ndk1::ios_base&, char, tm const*, char, char) const
000000000023ec70   | android_getCpuFamily                     | android_getCpuFamily
000000000027a5f4   | _ZNSt6__ndk111timed_mutex4lockEv         | std::__ndk1::timed_mutex::lock()
00000000001f75a0   | png_set_compression_method               | png_set_compression_method
000000000019bbf0   | _ZN16b2PrismaticJoint16SetMaxMotorForceEf | b2PrismaticJoint::SetMaxMotorForce(float)
000000000021d374   | _ZN3Cki6String9getLengthEPKc             | Cki::String::getLength(char const*)
00000000001949c8   | _ZN6b2Body12SetTransformERK6b2Vec2f      | b2Body::SetTransform(b2Vec2 const&, float)
00000000002545b0   | _ZNSt6__ndk114__num_put_base12__format_intEPcPKcbj | std::__ndk1::__num_put_base::__format_int(char*, char const*, bool, unsigned int)
00000000001308bc   | _ZN9MapButton9makePulseEb                | MapButton::makePulse(bool)
000000000022f890   | ov_raw_total                             | ov_raw_total
000000000027dd8c   | _ZNSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEE7replaceEmmPKw | std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> >::replace(unsigned long, unsigned long, wchar_t const*)
000000000021a83c   | _ZN3Cki11FixedStringILi128EED2Ev         | Cki::FixedString<128>::~FixedString()
0000000000274558   | _ZNSt6__ndk118__time_get_storageIcEC1ERKNS_12basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEE | std::__ndk1::__time_get_storage<char>::__time_get_storage(std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > const&)
0000000000218468   | _ZN7_JNIEnv14CallLongMethodEP8_jobjectP10_jmethodIDz | _JNIEnv::CallLongMethod(_jobject*, _jmethodID*, ...)
0000000000195f08   | _ZNSt6__ndk127__insertion_sort_incompleteIRPFbRK6b2PairS3_EPS1_EEbT0_S8_T_ | bool std::__ndk1::__insertion_sort_incomplete<bool (*&)(b2Pair const&, b2Pair const&), b2Pair*>(b2Pair*, b2Pair*, bool (*&)(b2Pair const&, b2Pair const&))
00000000002854e4   | _ZSt13get_terminatev                     | std::get_terminate()
00000000001b59b4   | _ZN7JNICall28callBoolFromStringIntBoolrefEPKcS1_jRb | JNICall::callBoolFromStringIntBoolref(char const*, char const*, unsigned int, bool&)
000000000020d6b4   | _ZN3Cki13EffectBusNodeD2Ev               | Cki::EffectBusNode::~EffectBusNode()
0000000000144ed4   | _ZN12IngamePrices6updateEfP16GUIInterfaceDesc | IngamePrices::update(float, GUIInterfaceDesc*)
000000000027bf74   | _ZNSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE7replaceEmmmc | std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >::replace(unsigned long, unsigned long, unsigned long, char)
00000000001a7000   | _ZN15b2FrictionJoint24SolvePositionConstraintsERK12b2SolverData | b2FrictionJoint::SolvePositionConstraints(b2SolverData const&)
000000000019fac8   | _ZN12b2BroadPhase10TouchProxyEi          | b2BroadPhase::TouchProxy(int)
0000000000184710   | _ZN4Tool13setBrakeForceEf                | Tool::setBrakeForce(float)
000000000014e258   | _ZN4Cows11deserializeEPh                 | Cows::deserialize(unsigned char*)
00000000001cd778   | _ZN9ImageUtil14flipBlocksDxt5EPNS_11DXTColBlockEj | ImageUtil::flipBlocksDxt5(ImageUtil::DXTColBlock*, unsigned int)
0000000000196cd0   | _ZN7b2World22SetDestructionListenerEP21b2DestructionListener | b2World::SetDestructionListener(b2DestructionListener*)
00000000002694a4   | _ZNSt6__ndk16localeC2Ev                  | std::__ndk1::locale::locale()
0000000000199b0c   | _ZN25b2PolygonAndCircleContact8EvaluateEP10b2ManifoldRK11b2TransformS4_ | b2PolygonAndCircleContact::Evaluate(b2Manifold*, b2Transform const&, b2Transform const&)
0000000000137b98   | _ZN20OnlineBackupSaveSlotD1Ev            | OnlineBackupSaveSlot::~OnlineBackupSaveSlot()
0000000000114188   | _ZN17GenericGUIManager15genericCallbackILNS_11eCallbackIDE15EEE17eINPUTRETURNCODESPvP16GUIInterfaceDesc | eINPUTRETURNCODES GenericGUIManager::genericCallback<(GenericGUIManager::eCallbackID)15>(void*, GUIInterfaceDesc*)
00000000001afc28   | _ZN21HandheldNetworkDevice10initClientEjPKcj | HandheldNetworkDevice::initClient(unsigned int, char const*, unsigned int)
000000000013acac   | _ZN13SettingSlider6onPushEP16GUIInterfaceDesc | SettingSlider::onPush(GUIInterfaceDesc*)
000000000019c6b0   | _ZNK13b2PulleyJoint16GetGroundAnchorBEv  | b2PulleyJoint::GetGroundAnchorB() const
0000000000178a50   | _ZN14MissionManager9serializeEPh         | MissionManager::serialize(unsigned char*)
00000000001a6afc   | _ZN15b2DistanceJointD0Ev                 | b2DistanceJoint::~b2DistanceJoint()
00000000002289c0   | _ZN3Cki9AudioUtil12monoPan_neonEPKfPfiRKNS_12VolumeMatrixE | Cki::AudioUtil::monoPan_neon(float const*, float*, int, Cki::VolumeMatrix const&)
00000000002151bc   | _ZNK3Cki5Sound11is3dEnabledEv            | Cki::Sound::is3dEnabled() const
000000000025cfe8   | _ZNKSt6__ndk117moneypunct_bynameIwLb0EE13do_neg_formatEv | std::__ndk1::moneypunct_byname<wchar_t, false>::do_neg_format() const
000000000015de00   | _ZN4Game6updateEf                        | Game::update(float)
000000000021a438   | _ZNK3Cki10FileStream7getSizeEv           | Cki::FileStream::getSize() const
000000000021ecc4   | _ZN3Cki5Timer5resetEv                    | Cki::Timer::reset()
000000000020791c   | _ZN3Cki10AudioGraph12deleteObjectEPNS_9DeletableE | Cki::AudioGraph::deleteObject(Cki::Deletable*)
00000000002854cc   | _ZSt10unexpectedv                        | std::unexpected()
000000000026c420   | _ZNKSt6__ndk17codecvtIcc9mbstate_tE5do_inERS1_PKcS5_RS5_PcS7_RS7_ | std::__ndk1::codecvt<char, char, mbstate_t>::do_in(mbstate_t&, char const*, char const*, char const*&, char*, char*, char*&) const
00000000001d11ec   | jpeg_save_markers                        | jpeg_save_markers
00000000001a37c8   | _ZN16b2StackAllocatorC2Ev                | b2StackAllocator::b2StackAllocator()
00000000001f5fa4   | png_get_current_pass_number              | png_get_current_pass_number
0000000000219de8   | _ZN3Cki3Dir6createEPKc                   | Cki::Dir::create(char const*)
00000000001367b8   | _ZN9TextFieldC2Ejjii16eScreenAlignment17eElementAlignmentii | TextField::TextField(unsigned int, unsigned int, int, int, eScreenAlignment, eElementAlignment, int, int)
00000000001348b8   | _ZN22ConnectionMethodStatus6onPushEP16GUIInterfaceDesc | ConnectionMethodStatus::onPush(GUIInterfaceDesc*)
0000000000114cb0   | _ZN17GenericGUIManager15genericCallbackILNS_11eCallbackIDE52EEE17eINPUTRETURNCODESPvP16GUIInterfaceDesc | eINPUTRETURNCODES GenericGUIManager::genericCallback<(GenericGUIManager::eCallbackID)52>(void*, GUIInterfaceDesc*)
000000000014be14   | _ZN11Application25updateForWindowSizeChangeEv | Application::updateForWindowSizeChange()
00000000001c5ae0   | _ZNSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE7replaceEmmPKcm | std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >::replace(unsigned long, unsigned long, char const*, unsigned long)
000000000020e06c   | _ZN3Cki11GraphOutput6createEv            | Cki::GraphOutput::create()
000000000019f820   | _ZN12b2BroadPhaseC1Ev                    | b2BroadPhase::b2BroadPhase()
0000000000130768   | _ZN9MapButton13getImageAliasEv           | MapButton::getImageAlias()
00000000001af724   | _ZN26AndroidHandheldInputDevice17getSensorRotationEj | AndroidHandheldInputDevice::getSensorRotation(unsigned int)
00000000001301ec   | _ZN6HUDMap14setIsTriggeredEv             | HUDMap::setIsTriggered()
00000000001cce84   | _ZNK8tinyxml211XMLDocument12ShallowCloneEPS0_ | tinyxml2::XMLDocument::ShallowClone(tinyxml2::XMLDocument*) const
0000000000229828   | _ZN3Cki12BufferHandleD2Ev                | Cki::BufferHandle::~BufferHandle()
000000000022bc20   | _ZN3Cki5MixerC2Ev                        | Cki::Mixer::Mixer()
0000000000122e80   | _ZN12GuiDialogBox14setTalkingHeadE13eImageAliases | GuiDialogBox::setTalkingHead(eImageAliases)
00000000001ac980   | _ZN24GLESHandheldRenderDevice18renderTextInternalEPfS0_ | GLESHandheldRenderDevice::renderTextInternal(float*, float*)
000000000018f640   | _ZN7Vehicle13detachTrailerEP7b2World     | Vehicle::detachTrailer(b2World*)
0000000000189194   | _ZN7Trailer18enqueueRenderLightER10RenderArgsP24GLESHandheldRenderDevice | Trailer::enqueueRenderLight(RenderArgs&, GLESHandheldRenderDevice*)
000000000026fe94   | _ZNKSt6__ndk120__codecvt_utf8_utf16IDiE5do_inER9mbstate_tPKcS5_RS5_PDiS7_RS7_ | std::__ndk1::__codecvt_utf8_utf16<char32_t>::do_in(mbstate_t&, char const*, char const*, char const*&, char32_t*, char32_t*, char32_t*&) const
00000000001b911c   | _ZN27AndroidHandheldSystemDevice21isShowingSystemDialogEv | AndroidHandheldSystemDevice::isShowingSystemDialog()
000000000027b0bc   | _ZNSt11logic_errorC2EPKc                 | std::logic_error::logic_error(char const*)
00000000002127ec   | _ZN3Cki9RawWriterD1Ev                    | Cki::RawWriter::~RawWriter()
0000000000135fcc   | _ZN16ServerInfoButton16formatServerNameEv | ServerInfoButton::formatServerName()
00000000001b24ac   | _ZN25GenericHandheldWifiServer16disconnectClientEj | GenericHandheldWifiServer::disconnectClient(unsigned int)
000000000017d1a8   | _ZN16PhysicsDebugDraw10BufferData4initEjjjP24GLESHandheldRenderDevice | PhysicsDebugDraw::BufferData::init(unsigned int, unsigned int, unsigned int, GLESHandheldRenderDevice*)
000000000021aa04   | _ZN3Cki11FixedStringILi384EEaSERKS1_     | Cki::FixedString<384>::operator=(Cki::FixedString<384> const&)
000000000027a11c   | _ZNKSt6__ndk112bad_weak_ptr4whatEv       | std::__ndk1::bad_weak_ptr::what() const
000000000022b878   | _ZN3Cki6Effect8setOwnerEPNS_13EffectBusNodeE | Cki::Effect::setOwner(Cki::EffectBusNode*)
00000000001bb9dc   | _ZN11BitmapImageC1ERK9ImageDesc          | BitmapImage::BitmapImage(ImageDesc const&)
000000000022cbb8   | _ZN3Cki4ListINS_12StreamSourceELi0EE4Node7getPrevEv | Cki::List<Cki::StreamSource, 0>::Node::getPrev()
00000000001e41c4   | png_get_y_offset_inches                  | png_get_y_offset_inches
00000000001bfd10   | _ZN10LogManager13removeLogSinkEP8ILogSink | LogManager::removeLogSink(ILogSink*)
00000000002702e8   | _ZNSt6__ndk115numpunct_bynameIcE6__initEPKc | std::__ndk1::numpunct_byname<char>::__init(char const*)
00000000001b1228   | _ZN25GenericHandheldWifiClient23checkDisappearedServersEv | GenericHandheldWifiClient::checkDisappearedServers()
000000000019b92c   | _ZNK16b2PrismaticJoint17GetReactionTorqueEf | b2PrismaticJoint::GetReactionTorque(float) const
000000000011b9ac   | _ZN8MenuItem12getGuiColourEv             | MenuItem::getGuiColour()
0000000000170614   | _ZN15GameMultiplayer31sendToAllPlayingClientsOrServerEPKhj | GameMultiplayer::sendToAllPlayingClientsOrServer(unsigned char const*, unsigned int)
000000000020cfdc   | _ZN3Cki13EffectBusNode7processIiEENS_12BufferHandleEibRb | Cki::BufferHandle Cki::EffectBusNode::process<int>(int, bool, bool&)
000000000013661c   | _ZN19ServerListBackplateD2Ev             | ServerListBackplate::~ServerListBackplate()
0000000000192320   | _ZN15b2DistanceProxy3SetEPK7b2Shapei     | b2DistanceProxy::Set(b2Shape const*, int)
00000000002744e8   | _ZNSt6__ndk112ctype_bynameIcED2Ev        | std::__ndk1::ctype_byname<char>::~ctype_byname()
000000000021f0b8   | _ZN3Cki12AdpcmDecoder6decodeEPfi         | Cki::AdpcmDecoder::decode(float*, int)
000000000015c080   | _ZN8GridCell12removeEntityEP6Entity      | GridCell::removeEntity(Entity*)
0000000000270034   | _ZNSt6__ndk18numpunctIcED2Ev             | std::__ndk1::numpunct<char>::~numpunct()
000000000029b010   | _Unwind_ForcedUnwind                     | _Unwind_ForcedUnwind
00000000001c9004   | _ZNK8tinyxml210XMLUnknown12ShallowEqualEPKNS_7XMLNodeE | tinyxml2::XMLUnknown::ShallowEqual(tinyxml2::XMLNode const*) const
0000000000226afc   | _ZN3Cki9AudioUtil20convertF32toI16_neonEPKfPsi | Cki::AudioUtil::convertF32toI16_neon(float const*, short*, int)
000000000022083c   | _ZN3Cki15AudioTrackProxy16getMinBufferSizeEii | Cki::AudioTrackProxy::getMinBufferSize(int, int)
0000000000299914   | _Unwind_GetIPInfo                        | _Unwind_GetIPInfo
000000000014287c   | _ZN11DebugScreen32setLanguageForwardButtonCallbackEPvPF17eINPUTRETURNCODESS0_P16GUIInterfaceDescE | DebugScreen::setLanguageForwardButtonCallback(void*, eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*))
0000000000178e14   | _ZN14MissionManager27incrementGreatDemandDropOffEv | MissionManager::incrementGreatDemandDropOff()
0000000000287ef8   | _ZNSt9bad_allocC2Ev                      | std::bad_alloc::bad_alloc()
000000000013c51c   | _ZN20ShopDisplayBackPlateC2EP25LocalizationStringManagerjjiiii16eScreenAlignment17eElementAlignmentb | ShopDisplayBackPlate::ShopDisplayBackPlate(LocalizationStringManager*, unsigned int, unsigned int, int, int, int, int, eScreenAlignment, eElementAlignment, bool)
000000000019a6a0   | _ZN12b2MouseJoint15SetDampingRatioEf     | b2MouseJoint::SetDampingRatio(float)
000000000024c4cc   | _ZNSt6__ndk18ios_base5pwordEi            | std::__ndk1::ios_base::pword(int)
00000000002185d8   | _ZN3Cki11AsyncLoader4loadEPKc10CkPathTypePviiPFvbS4_ES4_ | Cki::AsyncLoader::load(char const*, CkPathType, void*, int, int, void (*)(bool, void*), void*)
000000000020b26c   | _ZNK3Cki12BufferSource12getNumBlocksEv   | Cki::BufferSource::getNumBlocks() const
0000000000199c00   | _ZN16b2PolygonContact8EvaluateEP10b2ManifoldRK11b2TransformS4_ | b2PolygonContact::Evaluate(b2Manifold*, b2Transform const&, b2Transform const&)
000000000011ca7c   | _ZN10Transition12updateValuesEff15eTransitionType | Transition::updateValues(float, float, eTransitionType)
00000000001f11b0   | png_handle_tIME                          | png_handle_tIME
000000000026edec   | _ZNKSt6__ndk115__codecvt_utf16IDsLb0EE16do_always_noconvEv | std::__ndk1::__codecvt_utf16<char16_t, false>::do_always_noconv() const
0000000000141cf8   | _ZN14ChooseModeMenuD1Ev                  | ChooseModeMenu::~ChooseModeMenu()
00000000002833a4   | _ZNKSt6__ndk120__vector_base_commonILb1EE20__throw_length_errorEv | std::__ndk1::__vector_base_common<true>::__throw_length_error() const
0000000000247b90   | _ZNSt6__ndk113basic_ostreamIcNS_11char_traitsIcEEED2Ev | std::__ndk1::basic_ostream<char, std::__ndk1::char_traits<char> >::~basic_ostream()
000000000021a644   | _ZN3Cki11FixedStringILi32EED2Ev          | Cki::FixedString<32>::~FixedString()
000000000012594c   | _ZN16GooglePlayButton14setIsTriggeredEv  | GooglePlayButton::setIsTriggered()
000000000012e1c4   | _ZN13ToolbarButton7setIconE13eImageAliases | ToolbarButton::setIcon(eImageAliases)
0000000000137f68   | _ZN20OnlineBackupSaveSlot20updateGamepadButtonsEP16GUIInterfaceDesc | OnlineBackupSaveSlot::updateGamepadButtons(GUIInterfaceDesc*)
00000000001707d4   | _ZN15GameMultiplayer15stopConnectionsEv  | GameMultiplayer::stopConnections()
00000000002880a8   | _ZNKSt13runtime_error4whatEv             | std::runtime_error::what() const
000000000021a740   | _ZN3Cki11FixedStringILi64EED2Ev          | Cki::FixedString<64>::~FixedString()
00000000001f6c3c   | png_destroy_write_struct                 | png_destroy_write_struct
0000000000210f5c   | _ZN3Cki17NativeStreamSound7setLoopEii    | Cki::NativeStreamSound::setLoop(int, int)
000000000028393c   | _ZNSt6__ndk118condition_variable4waitERNS_11unique_lockINS_5mutexEEE | std::__ndk1::condition_variable::wait(std::__ndk1::unique_lock<std::__ndk1::mutex>&)
00000000002075b4   | _ZN3Cki15StaticSingletonINS_10AudioGraphEE8shutdownEv | Cki::StaticSingleton<Cki::AudioGraph>::shutdown()
000000000019a9f4   | _ZNK12b2MouseJoint16GetReactionForceEf   | b2MouseJoint::GetReactionForce(float) const
000000000020a984   | _ZN3Cki5ArrayINS_6SampleEE4growEi        | Cki::Array<Cki::Sample>::grow(int)
0000000000139a2c   | _ZN18SaveGameSlotButton19setSaveSlotCallbackEPvPF17eINPUTRETURNCODESS0_P16GUIInterfaceDescE | SaveGameSlotButton::setSaveSlotCallback(void*, eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*))
000000000016b6ac   | _ZN4Game10removeToolEjb                  | Game::removeTool(unsigned int, bool)
0000000000214b04   | _ZN3Cki5Sound4stopEv                     | Cki::Sound::stop()
00000000001b190c   | _ZN25GenericHandheldWifiClient15stopConnectionsEv | GenericHandheldWifiClient::stopConnections()
00000000001c24bc   | _ZN5PlaneC1Effff                         | Plane::Plane(float, float, float, float)
00000000001c2b3c   | _ZN15RandomGenerator7setSeedEy           | RandomGenerator::setSeed(unsigned long long)
0000000000140a08   | _ZN18AchievementDetails24setCreditsButtonCallbackEPvPF17eINPUTRETURNCODESS0_P16GUIInterfaceDescE | AchievementDetails::setCreditsButtonCallback(void*, eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*))
00000000001b7b8c   | _ZN27AndroidHandheldSystemDevice8saveFileEPKcPhjb | AndroidHandheldSystemDevice::saveFile(char const*, unsigned char*, unsigned int, bool)
00000000002126d8   | _ZN3Cki12PcmI8Decoder6decodeEPfi         | Cki::PcmI8Decoder::decode(float*, int)
00000000001b8a58   | _ZN27AndroidHandheldSystemDevice28requestCurrentThreadRendererEj | AndroidHandheldSystemDevice::requestCurrentThreadRenderer(unsigned int)
000000000022c4c0   | _ZN3Cki9Resampler8resampleEPKfiPfii      | Cki::Resampler::resample(float const*, int, float*, int, int)
00000000001b49a4   | _ZN7JNICall24callBoolFromByteArrayIntEPKcPKhjj | JNICall::callBoolFromByteArrayInt(char const*, unsigned char const*, unsigned int, unsigned int)
00000000001b0d18   | _ZN25GenericHandheldWifiClient13sendBroadcastEv | GenericHandheldWifiClient::sendBroadcast()
000000000025b9a4   | _ZNKSt6__ndk18time_getIwNS_19istreambuf_iteratorIwNS_11char_traitsIwEEEEE12__get_minuteERiRS4_S4_RjRKNS_5ctypeIwEE | std::__ndk1::time_get<wchar_t, std::__ndk1::istreambuf_iterator<wchar_t, std::__ndk1::char_traits<wchar_t> > >::__get_minute(int&, std::__ndk1::istreambuf_iterator<wchar_t, std::__ndk1::char_traits<wchar_t> >&, std::__ndk1::istreambuf_iterator<wchar_t, std::__ndk1::char_traits<wchar_t> >, unsigned int&, std::__ndk1::ctype<wchar_t> const&) const
0000000000122420   | _ZN12GuiDialogBox12processInputEN23HandheldInputDeviceBase9TouchDescEP16GUIInterfaceDesc | GuiDialogBox::processInput(HandheldInputDeviceBase::TouchDesc, GUIInterfaceDesc*)
000000000021a674   | _ZN3Cki11FixedStringILi64EEC1EPKc        | Cki::FixedString<64>::FixedString(char const*)
000000000027ced8   | _ZNSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEE7reserveEm | std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> >::reserve(unsigned long)
0000000000186ec4   | _ZN14TrafficVehicle9serializeEPh         | TrafficVehicle::serialize(unsigned char*)
00000000001abe78   | _ZN24GLESHandheldRenderDevice22enqueueSetOverlayColorEPKf | GLESHandheldRenderDevice::enqueueSetOverlayColor(float const*)
00000000001f46b0   | png_set_sRGB_gAMA_and_cHRM               | png_set_sRGB_gAMA_and_cHRM
00000000001235ec   | _ZN12PoiDialogBoxD2Ev                    | PoiDialogBox::~PoiDialogBox()
000000000021fef4   | _ZN3Cki13AudioFileInfo15readMp3TagId3v1Ev | Cki::AudioFileInfo::readMp3TagId3v1()
0000000000173034   | _ZN16GameEventManager11handleEventE7EventIdjP7VehicleP6Entity | GameEventManager::handleEvent(EventId, unsigned int, Vehicle*, Entity*)
00000000001dc87c   | jpeg_idct_float                          | jpeg_idct_float
0000000000240874   | _ZNSt6__ndk115basic_streambufIcNS_11char_traitsIcEEE8pubimbueERKNS_6localeE | std::__ndk1::basic_streambuf<char, std::__ndk1::char_traits<char> >::pubimbue(std::__ndk1::locale const&)
00000000001b6fe8   | _ZN7JNICall18callVoidFromIntIntEPKcii    | JNICall::callVoidFromIntInt(char const*, int, int)
000000000021c8cc   | _ZNK3Cki6String11compareImplEPKcb        | Cki::String::compareImpl(char const*, bool) const
000000000026e3a0   | _ZNKSt6__ndk114__codecvt_utf8IDsE10do_unshiftER9mbstate_tPcS4_RS4_ | std::__ndk1::__codecvt_utf8<char16_t>::do_unshift(mbstate_t&, char*, char*, char*&) const
000000000025c734   | _ZNKSt6__ndk110__time_put8__do_putEPcRS1_PK2tmcc | std::__ndk1::__time_put::__do_put(char*, char*&, tm const*, char, char) const
000000000013c224   | _ZN18ShopCategoryNavBarD1Ev              | ShopCategoryNavBar::~ShopCategoryNavBar()
00000000001237cc   | _ZN12PoiDialogBox11ClearDialogEv         | PoiDialogBox::ClearDialog()
00000000001c4fb0   | _ZN10StringUtil9strtouintEPKcRj          | StringUtil::strtouint(char const*, unsigned int&)
0000000000207dd4   | _ZN3Cki4ListINS_9AudioNodeELi0EE9addBeforeEPS1_S3_ | Cki::List<Cki::AudioNode, 0>::addBefore(Cki::AudioNode*, Cki::AudioNode*)
00000000001c07dc   | _ZN12CubicSpline27destroyEv              | CubicSpline2::destroy()
000000000020b3f0   | _ZN3Cki13CommandObject7executeEiNS_12CommandParamES1_ | Cki::CommandObject::execute(int, Cki::CommandParam, Cki::CommandParam)
000000000021d3b0   | _ZN3Cki10SwapStream4readEPvi             | Cki::SwapStream::read(void*, int)
0000000000130c18   | _ZN6MapDotD1Ev                           | MapDot::~MapDot()
0000000000147560   | _ZN17MultiplayerScreen6updateEfP16GUIInterfaceDesc | MultiplayerScreen::update(float, GUIInterfaceDesc*)
0000000000131a3c   | _ZN7MapPane13updateGPSDotsEP16GUIInterfaceDesc | MapPane::updateGPSDots(GUIInterfaceDesc*)
0000000000219b58   | _ZN3Cki9Deletable8shutdownEv             | Cki::Deletable::shutdown()
000000000022e6d0   | _ZN3Cki10FileWriterD0Ev                  | Cki::FileWriter::~FileWriter()
000000000026bbf8   | _ZNSt6__ndk112ctype_bynameIwED0Ev        | std::__ndk1::ctype_byname<wchar_t>::~ctype_byname()
000000000019d580   | _ZN15b2RevoluteJoint13SetMotorSpeedEf    | b2RevoluteJoint::SetMotorSpeed(float)
0000000000227564   | _ZN3Cki9AudioUtil20convertToStereo_neonEPKiPii | Cki::AudioUtil::convertToStereo_neon(int const*, int*, int)
0000000000129b90   | _ZN16ModeSelectButtonC2Ev                | ModeSelectButton::ModeSelectButton()
00000000001cdfd0   | _ZN9ImageUtil37antiAliasedEuclideanDistanceTransformEPKfS1_S1_jjPsS2_Pf | ImageUtil::antiAliasedEuclideanDistanceTransform(float const*, float const*, float const*, unsigned int, unsigned int, short*, short*, float*)
00000000001bc3c0   | _ZTv0_n24_NSt6__ndk119basic_ostringstreamIcNS_11char_traitsIcEENS_9allocatorIcEEED0Ev | virtual thunk to std::__ndk1::basic_ostringstream<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >::~basic_ostringstream()
000000000019bb10   | _ZNK16b2PrismaticJoint13GetLowerLimitEv  | b2PrismaticJoint::GetLowerLimit() const
00000000001251a8   | _ZN20FrontendOptionButton4initEjjiiii16eScreenAlignment17eElementAlignment | FrontendOptionButton::init(unsigned int, unsigned int, int, int, int, int, eScreenAlignment, eElementAlignment)
0000000000213da8   | _ZN3Cki4ListINS_5SoundELi2EE8addAfterEPS1_S3_ | Cki::List<Cki::Sound, 2>::addAfter(Cki::Sound*, Cki::Sound*)
000000000013c330   | _ZN18ShopCategoryNavBar8doUpdateEfP16GUIInterfaceDesc | ShopCategoryNavBar::doUpdate(float, GUIInterfaceDesc*)
000000000026ba1c   | _ZNSt6__ndk112ctype_bynameIwEC2EPKcm     | std::__ndk1::ctype_byname<wchar_t>::ctype_byname(char const*, unsigned long)
000000000013fff4   | _ZN8StatItemD1Ev                         | StatItem::~StatItem()
0000000000233c2c   | _ZN3Cki19DistortionProcessor11process_sseEPfS1_i | Cki::DistortionProcessor::process_sse(float*, float*, int)
000000000027d9bc   | _ZNSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEE6insertENS_11__wrap_iterIPKwEEw | std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> >::insert(std::__ndk1::__wrap_iter<wchar_t const*>, wchar_t)
00000000001b8b78   | _ZN27AndroidHandheldSystemDevice19bindGLESFramebufferERjS0_ | AndroidHandheldSystemDevice::bindGLESFramebuffer(unsigned int&, unsigned int&)
000000000021ebb4   | _ZNK3Cki6Thread9isRunningEv              | Cki::Thread::isRunning() const
0000000000138bb4   | _ZN14PricesIndexColD1Ev                  | PricesIndexCol::~PricesIndexCol()
00000000001e26cc   | png_image_error                          | png_image_error
0000000000200cf0   | deflateBound                             | deflateBound
